,Year,Artist,Song Title,Lyrics,word_count
746,2010.0,Cali Swag District,Teach Me How To Dougie,like smoove teach dougie know cause bitches love need beat superbumping back dump put arms front lean sidetoside going see hit dougie right ai nobody fucking bro morningside go bubba hit dance like thunder dallas dtown boogie show moves everybody tryna leave functions ladies tryna screw amma niggas love hate try screw bitches stuck think try glue make party shine bright started booming beat bubblegum chew teach dougie teach meteach dougie bitches love myall bitches love bitches love fucking dougie name yung dudes know west teach dougie step club bitches bug nigga dancing none know hear crowd screaming likeget brodie move shoulders take real low like dougie flow nigga stop like dougie mo like nigga kinda tired pass bro mbone show cats south dance learned little fast brought hood got whole crew cash teach dougie teach meteach dougie bitches love myall bitches love bitches love fucking dougie back party really like boogie trying get bent meet thick redbone dougie bitches hating escape bitch head home got friend two man run even legs long like hubby think love change subject dougie cause give fuck blow trees get money smoove heff back playboy bunnies going make dougie middle bed asked head bitch looked funny duh bitch tell nothingg starr made beat took oven see dougie everybody clubbing hate skinny jeans cause burner keep rubbin,222
747,2010.0,Soulja Boy Tell'em,Pretty Boy Swag,g5 kids soulja pretty girls stand pretty boys stand right swag girls damn every body pay attention right pretty boy swag pretty boy swag pretty boy swag pretty boy swag girls dick pretty boy swag girls scream name pretty boy swag watch pretty boy swag pretty boy swag pretty boy swag pretty boy swag girls dick pretty boy swag girls scream name pretty boy swag get way pretty boy comin thru crew swaggin room girls heavy cause look sexy yellow diamond shawty club straight flexin lookin yellow bone longhaired star thick hips come get car party star take go mars pretty boy take 5 4 3 2 1 right swag girls damn every body pay attention right pretty boy swag pretty boy swag pretty boy swag pretty boy swag girls dick pretty boy swag girls scream name pretty boy swag watch pretty boy swag pretty boy swag pretty boy swag pretty boy swag girls dick pretty boy swag girls scream name pretty boy swag pretty boy swaggin club feel sexy homo shawty chest straight flexin tatted neck shawty said choose got nice titties fat ass booty took condo let girl strip got naked pretty girl dipped damn like way little mama shake ass pretty girl dancin pretty boy swag goddamn right swag girls damn every body pay attention right pretty boy swag pretty boy swag pretty boy swag pretty boy swag girls dick pretty boy swag girls scream name pretty boy swag watch pretty boy swag pretty boy swag pretty boy swag pretty boy swag girls dick pretty boy swag girls scream name pretty boy swag,266
748,2010.0,T.I.,I'm Back,never let ama shine sight keep mind grind mines alright hard going ball squares float quartermillion dollar cars everywhere go know lead may seem might matter like gangster hold town flash like recognize back strike match catch fire moment decide enough lies boy buzz died step inside superfly shoes coupe exit bitches like always desire retire grow every new crew cause guys ride like nigga tight jeans funny haircuts dancing screen drought real niggas game seems pretend holla pimping give shit black eye next say trapping head like got pimp bone body tell never bought key caught body nigga probably seen wayne gucci mane boosie go prison flipping whores every nigga tripping listen dude cards thank power guns overall heart nowadays know niggas guess think game really way violating conversations joint guess done promised would put point disappointed dogg hold going jaw going show ball standing tall storm yard dorms cats prison expecting represent strike match catch fire see ti add gas molotov cocktail never break glass still partnas want come better bring mad forgive god know mean seen hate popping wrack brain try think stop ai lame hatred manifest pure malice longer callous going let niggas wo satisfied somebody dies patiently waiting reaper first name basis let make stay totally way know could take place want take hating blood because yes late could pray organize wake choice clearly hearing voice keep i am going to send ass chill wit aunt joyce hey bottom partner sky box got shit locked nigga stop hover suckers drop profound goes never let,259
749,2010.0,Jay-Z + Swizz Beatz,On To The Next One,next one next one repeat background + got million ways get choose one ay bring back bring back double money make stack next one next one next one next one next one next one next one next one freeze ay somebody bring back money please hey hov new shit niggas like come niggas want old shit buy old album niggas stuck stupid going keep movin niggas make shit make +the blueprint+ came range hopped lexus every year since next shit traded gold platinum rolexes nigga wrist match status records used rock throwback ballin corner rock teller suit lookin like owner jonas brother grownup virgin use cojones move onward direction ca scared fail searchin perfection going to keep fresh girl even sexin mad next one freeze ay somebody bring back money please hey got million ways get choose one ay bring back bring back double money make stack next one next one next one next one next one next one next one next one freeze ay somebody bring back money please hey fuck throwback jersey cause next one fuck autotune cause onn niggas mad cause progression loiterers arrested used drink cristal muhfucker racist switched gold bottles spade shit going to another drink going to babysit next one somebody call waitress baby boss know get dropped drop label world hold much ambition always knew would like kitchen niggas spot dodgin raindrops meanin vaca chillin big yacht got flipflops white louie boat shoes yall grow fuck c amere let coach hold uhh +big pimpin+ house bought land tore muhfuckin house bought car tore muhfuckin roof ride clean ever take shoes bought jeep tore muhfuckin doors foot bitch ride shit like skateboard navigation tryin find next thrill feelin even need x pill ca chill neck haters really going to mad next deal uhh know worry bout pockets meanwhile oprah chillin projects bedstuy chillin steps drinkin quarter waters going best mj summer jam obama text yall afraid going to next hold edited dean jones,329
750,2010.0,T.I. Featuring Keri Hilson,Got Your Back,hey shorty know hearin please trust believe see going ride die well let get high low well promise never let go said got back boy got back boy keep swagger keep lookin good keep lookin hood shorty know got back boy got back boy hey whatever shorty going ask yes valentino blouses summer houses cash check get deserve flawless diamonds louis purses mission purchase earth present gift without curse pleasure purpose pleasure service front row fashion shows well sunday morning service better days worse paid hurtin pocket still got nigga back know sure matter may occur life everyday like plus love till like enough pop bottle get couple wine glasses fill them lift them let us toast future us wonder panamera porsches stuck side lililike glue side whatever going high low well promise never let go said got back boy got back boy keep swagger keep lookin good keep lookin hood shorty know got back boy got back boy hey women man caught sentence going to minute keep distance stayed home waitin phone visit day show looking good smelling better playin kissy face want let appreciate everything us day know show time lucky bouquet flowers could ever show much know need power please see boo fuck girls would leave world fore leave may god say even eve adam got shit two wonder panamera porsches stuck side lililike glue side whatever going high low well promise never let go said got back boy got back boy keep swagger keep lookin good keep lookin hood shorty know got back boy got back boy sure enough even though chicks hatin us still going keep side whatever situation going to ride make fantasies come alive lie alright long beside ten million dollar mansions suffice going to night pieces puzzles life good days bad stood man know got back worth every car every bag want know got home going to never leave bitches best believe high low well promise never let go said got back boy got back boy keep swagger keep lookin good keep lookin hood shorty know got back boy got back boy,350
751,2010.0,Waka Flocka Flame Featuring Roscoe Dash & Wale,No Hands,girl way moving got trance dj turn ladies dis yo jam ama sip moscato going to losethempants ama throw money hands girl drop flo love way yo booty go want sit back watch move proceed throw cash ass yo jeans wale beet roscoe skeet long hair care walk get stares brown skin yellowbone dj favorite song ama make thunderstorm flood warning flocka blowing fuck care dreads flying everywhere tap partner roscoe like bruh drunk hell tell threw 70 bands bet 50 stacks fucking well tryna hit hotel 2 girls swallow take dick swallow moscato got freaky hey got trance please take yo pants pussy pop handstand got sweating please pass fan damn girl way moving got trance dj turn ladies dis yo jam ama sip moscato going to losethempants ama throw money hands girl drop flo love way yo booty go want sit back watch move proceed throw cash said look hands said look hands darling dance roscoe waka think deserve chance bad mothafucka going to ask mothafuckas young handsome mothafucka sling wood nunchuck them wit yo name hip boo wale dc shit rep day eyes red haze blow high let shine drumma beat let take time nigga want beef take outside fight broad whores mine yo mind yo league sweat bitches sweat weaves wear tracks let thing got 16 roscoe thing almost done let get back whole lotta loud little backwood whole lotta money big tip would put train little engine could bitch girl way moving got trance dj turn ladies dis yo jam ama sip moscato going to losethempants ama throw money hands girl drop flo love way yo booty go want sit back watch move proceed throw cash roscoe mrshawty put going ham shawty upgrade bologna niggas tipping good girl make flood because walk around pockets bigger bus rain go away haters say pockets stuck overload rain never evaporates need elaborate ducks exaggerate ama get money nigga everyday stunting nigga ducks might get chance bitch balling like coming free throws because head game cheat codes lambo roscoe street code booty got lost like nemo go ggon yo dance ama throw money wit hands girl way moving got trance dj turn ladies dis yo jam ama sip moscato going to losethempants ama throw money hands girl drop flo love way booty go want sit back watch move proceed throw cash,392
752,2010.0,Snoop Dogg,I Wanna Rock,right snoop dogg snoop dogg snoop dogg hey eastside partner big snoopy turned like dlo catch tivo long beach city turf chump get turf stomped fuckin turf punk geeked tip whore turn beeitch foe goin little niggas jerkin little rappin ass niggas tappin almost twenty fuck rappin bout niggas peeled homeys growin big club rollin twenty crips see gangster better know deal see fellas fool streets real gigging whores them like dominos slam them back tell them vamanos want rock right rockrockright want rock right rockrockright want rock right rockrockright want rock right rockrockright want rock right rockrockright want rock right rockrockright see them comin huh heard said 38 color chevrolets 501s gangster lookin good club holmes chuckn hood west boy see shirt smokin kobe fuckin wit purp going get er mayne baby hella thick said name seven call michael vick panting cause dog whore give them dick dash fuck whatchu called fo hit ass snoopy dodubb get poppin buildin get poppin get spendin cash screamin tiu going to turn little mama look giggin whores them like dominoes slam them back tell them vamanos want rock right rockrockright want rock right rockrockright want rock right rockrockright want rock right rockrockright boss dogg chillin lookin like million nigga got amma leave chil tonight shit baby lovin hella fast grip dey ass like oven mitt gooned boy rich fuck boy black gold brakes truck boy eastside shit workin got party goin jerkin niggas long rollin deck whores gettin betta pick bitch cause shut party wit call superman +soulja+ shit boss dogg get them sick them take them home west coast bitch fuckin throne giggin whores them like dominoes slam them back tell them vamanos want rock right rockrockright want rock right rockrockright want rock right rockrockright want rock right rockrockright want to rock right,302
753,2010.0,Usher Featuring Jay-Z,Hot Tottie,call king hov copy call king hov copy call king hov copy call king hov copy like whoa kemosabe body hobby freaking cheating long tell nobody tell girls leaving meet lobby cold need hot tottie hot tottie hot tottie thought would never fall love thought would never fall love see like talk hear baby claiming bad bitch show baby wild boy trying tame baby till get away house keep faithful got lot girls got lot flavor hit need return favor hear saying hear babe get point screaming name said trying get clothes seeing look soft body going say go ride fall done lot women tell show babe got like whoa kemosabe body hobby freaking cheating long tell nobody tell girls leaving meet lobby cold need hot tottie hot tottie hot tottie thought would never fall love thought would never fall love choosey lover pick talk lot shit hope good putting fancy huh trying pull see lot girls standing round say claim best want best said going long girl trying get home get clothes skeet couple doze claiming better wetter took say going to ride fall done lot women tell show babe got like whoa kemosabe body hobby freaking cheating long tell nobody tell girls leaving meet lobby cold need hot tottie hot tottie hot tottie thought would never fall love thought would never fall love cold need hot tottie hot tottie said want make better want make better call king hov copy call king hov copy call king hov copy call king hov copy big balling hobby much think illuminati watch illuminate pockets naughty god body better ask somebody born god made king means downgraded human born goddess made queen mean upgraded louis thirteen hot tottie poppy like cognac momma like herb tea birthed couple sacks tea steeped creeped teepee indian style girls speaking tongues like young hung done stop wake mom might arrived time go cold like whoa kemosabe body hobby freaking cheating long tell nobody tell girls leaving meet lobby cold need hot tottie hot tottie hot tottie thought would never fall love thought would never fall love cold need hot tottie hot tottie said want make better want make better,363
754,2010.0,Eminem Featuring Rihanna,Love The Way You Lie,parody love way lie performed eminem featuring rihanna written marshall mathers alexander grant holly hafermann understand brought myrrh right like day birth understand would heal christ right lived day died lived day died tell thrill like bowling got first strike like hitchhiking turnpike broke free life midnight god comes along ride invites inside offer stuff compensate want payment says brother covered tough take say lord lousy clown would stop save must crazy man waste goin redeeming bad someone like become saint ingrained said one good going straight took command winning back soul saved lord past awful feel estranged trapped see ball chain laid hands never alone guess know lord grace understand brought myrrh right like day birth understand would heal christ right lived day died lived day died lived day died know struck body much could breathe hit jesus refuse even though whipped warm fuzzy feeling getting killed living like punk know adam lord said forgive them things hurt though spit upon face invented stuff curse convict plucked facial hair laughed giving thorny crown pinned cross roman mannerism yet gave cold drink cope though something infinitesimal gesture made guess know painkilling recipe something left different day one came frankincense gold embalmer myrrh mixed wine still refrained get wonder man christ immune pain vain rest us receive god forgiveness guess say pain gain understand brought myrrh right like day birth understand would heal christ right lived day died lived day died lived day died know said things pretty mean fall back days adam days eve temptation bad mine z yet never flunked test like made clean somehow cussed nailed tree maybe satan shifting blame maybe happens fourth graders meet darth vader know devil much us face messiah picked tab died though see sin staring face fall though slimeball took called yes enlisting christian disciple guess time testify follow christ even lowest times cause know became righteous fact know messiah devil tries sucker try best renounce liar understand brought myrrh right like day birth understand would heal christ right lived day died lived day died lived day died,346
755,2010.0,"Mary Mary Featuring Kierra ""KiKi"" Sheard",God In Me,want tell truth man fly high everybody around trying figure cool win time everywhere go man get lot shine boy like magnet better yet everything wear people say got sweat suit white tee gucci probably say people want get like know go home get behind closed doors man hit floor see knees next time get tell god think fresh think clean think sweet god think see god see style think nice look whip say whip tight look crib thinking paid look life think got made everything got girl given calls blessing call living comes money hero writes checks whole lot zeros know get home get behind closed doors man hit floor see knees ask tell god think fresh think clean think sweet god think see god think see know much pray know much gave know much changed tryna explain god think fresh think clean think sweet god think see god god yeeah,152
756,2010.0,Lil Wayne Featuring Drake,Right Above It,kane building else really trying fuck hollywood cole marley gangster bro flying holly grove chicks hollywood shows want tell something probably know slum dog millionaire bollywood flow uh real friends never hearing fake friends write wrong answers mirror pick choose get shit confused got small circle different crews walk path got different shoes live building got different views got couple cars never get use like women single like chicks twos days girls roll hit strip club bitches find pole plus sipping shit moving kinda slow tell girl tell friend time go tell love know top heaven right young money motherfucker running run motherfucker alright somebody show money bitch got b like honey bitch dig got gun boo purse bust back shoot first meet fresh train yes building list guest names riders give fuck xgames guns turn boys pussies sex change smoke till got chest pains niggas know rep gang like jesse james women possessive want possess wayne fly long fell asleep fucking plane skinny pants vans call triple get advance amen world spinning dance hands life beach playing sand uh wake smell pussy niggas see never overlook paper trail telling took killer push tell love know top heaven right young money motherfucker running run motherfucker alright somebody show money bitch got b like honey bitch dig got gun boo purse bust back shoot first say never said beautiful black woman bet bitch look better red limping tour cause made second leg muthafucking birdman jr 11th grade ball automatic start hand drake quarterback draw wildcat offense check paw prints building niggas apartments uh come blood donor flow nice going put rug big let small fall damn stumbled make gumbo kane got fucking beat jumping like jumping jack know get bitch heart attack hiphop heart nigga nothinggg short president carter young money democrat tell love know top heaven right young money motherfucker running run motherfucker alright somebody show money bitch got b like honey bitch dig got gun boo purse bust back shoot first,332
757,2010.0,Lyfe Jennings,Statistics,alright yall settle know statistics 101 teacher lyfe jennings flesh baby books let go 25 men unstable 25 men faithful 30 mean say 10 remaining 20 gay leaves 10 chance ever finding mate means better pay attention words say going teach expose 90 show keep 10 rule number one booty call respect girl going forget girl rule two relationship cheat means cheat rule three tell celibate wants goodies going work rule four person want find nickel looking dime statistics 15 men got complex 15 men practice safe sex 20 come homes without father 50 chance marry coward something think taking shower something swallow drinking bottled water going teach expose 90 show keep 10 rule number one booty call respect girl going forget girl rule two relationship cheat means cheat rule three tell celibate wants goodies going work rule four person want find nickel looking dime statistics patient waiting going settle leave past alone get backbone stop checklist going take patience time still wastin booty call respect girl going forget girl rule two relationship cheat means cheat rule three tell celibate wants goodies going work rule four person want find nickel looking dime statistics,193
758,2010.0,Gucci Mane,Lemonade,yeah gucci wassup baby yellow everything time know talking yellow rims yellow big booty yellow bones yellow lambs yellow mp yellow watch yellow charm ring chain yellow living room set lemonade gucci shoes girl gucci phantom sitting sixes twenties denim cutlass motor knocking lemon like georgia peaches look like lemon sour apple bitter bitches fucking them truly stupid paid feel today moving slow cause codeine syrup lemonade standing shade selling lemonade six hundred pint going rate lemonade diamond bracelet put face lemonhead diamond earrings wore yesterday pimping wearing lemon chilling smoking grits selling chickens corvette painted lemons chain vcuts lemons chain vcuts lemonade shade feet lemonade shade feet lemon pepper wings freeze cup lemon pepper wings freeze cup lemons face watch them freeze lemons face watch them freeze got lemonade lemontint lemons watch mix shit lemonadecomplexion eastaustralian girl killing say killing say feeling four days sick cause brain lemonhead cocainewhite exterior interior lemonade yellow offwhite trimming call super drank yellow diamond pinky ring call lemon rock jewelry box lemon bin ear ring size apricot smoke strong lot need got half pound lemon kush call pack lemon drop canary yellow lemon watch big bird yellow top yellow polo slippers white yellow polo socks gucci mane pumping dog got say got stash one lemon homie supply fifty glocks yellow boat parked dock yellowbone going to make drop flip flop mine top go buy yellow yacht lemons chain vcuts lemons chain vcuts lemonade shade feet lemonade shade feet lemon pepper wings freeze cup lemon pepper wings freeze cup lemons face watch them freeze lemons face watch them freeze lemonade townhouse miami want yellow carpet woke morning fuck bought yellow aston martin yellow bricks yellow dust yellow ring yellow tuss yellow pills spinning wheels yellow weed reup us coward ass nigga yellow stripe yellowback ak hit dog bring old yeller back yep gucci bang eighty thousand yellow safe yello holmes mellow holmes know scarycat sleep two days pupils look yellow five flights six shows quartermillion schedule bangladesh gucci mane niggas know trouble green ice red light caution gucci rock yellow lemons chain vcuts lemons chain vcuts lemonade shade feet lemonade shade feet lemon pepper wings freeze cup lemon pepper wings freeze cup lemons face watch them freeze lemons face watch them freeze,378
759,2010.0,50 Cent Featuring Ne-Yo,Baby By Me,baby millionaire baby millionaire baby millionaire abe millionaire play games thing come see mean see mean said little mama put bet gone come see mean see mean see mean come see mean come first neck back freak get girl perform like porno star til enough need little bit new music new mood new position new erotic sounds going listen hear heartbeat sweating could paint perfect picture get deeper told would get would work murk way like baby turn quickie allnighter maybe sex drive match sex drive moving fast nascar rides switch gears slow go whoa could feel every inch intimate use tongue baby little sprung maybe head spinning saying 50 crazy play games thing come show see mean see mean see mean said little mama put bet gone come show come see mean see mean see mean baby millionaire baby millionaire baby millionaire abe millionaire girl want give got give baby could start top allfours know like get nobody uh like feel rush touch get intoxicated drunk love call hennessy thug passion laughing make smile regular tell want shawty amma get yo need liquor weed need maybe give seed need give reason breathe need telling know need part time full time lover significant matter way go gutter girl could get however want get feeling still feeling right amma get play games thing come show see mean see mean see mean said little mama put bet gone come show come see mean see mean see mean baby millionaire baby millionaire baby millionaire abe millionaire,253
760,2010.0,Diddy - Dirty Money Featuring T.I.,Hello Good Morning,yeah hello good morning hello good morning hello good morning know wai tin cause seen watching let go let get popping cause leaning bar looking cleaner tsar broads give props twentyfive bag stunting ass mad cause bitch stop got boyfriend feeling like groupie still life looking like movie everybody know truth blow cause blowing oowee hello good morning move welcome future capn cool kids revolution never televised great booty better thighs want tell bye first tell hi give one let fly never tell lie tonight could find better guy king shit flyer anyone get seen gangster distinguished cool penguin got team them field finna bring wit g5 waiting fly away convenience seen tip checking 5star suite 5star freaks getting high week catch week night yall sleep fast car superbad broads back seat see nothinggg nice fuck couple nights moon say goodbye sun greeting us like hello good morning hello good morning hello good evening blow fiending cause know really need one want right baby dreaming cause leaning bar looking cleaner tsar broads give props twentyfive bag stunting ass mad cause bitch stop got boyfriend feeling like groupie still life looking like movie everybody know truth blow cause blowing oowee hello good morning hello good morning hello ayo turn little bit think hear check bad boy bitch let workcome let work nonstop let rock make feel good let work stop see let work dirty money uh fly yo baby momma cry like jodeci notice pull club coldest v uh literally cold little know nigga diddy flow nigga diddy go hard like crowbar still getting dough whoa hahaha hey like feel nothingg save uh dirty money got boyfriend feeling like groupie still life looking like movie everybody know truth blow cause blowing oowee hello good morning hello good morning hello,298
761,2010.0,Rihanna Featuring Jeezy,Hard,yeah ah say whatever ama whatever pain forever yup know tougher lion going to need try live sky ends yup know never lying truthteller rihanna reign let allblack blackedout shades blackedout maybach ama rock shit like fashion going till say stop runway never looked clear hottest bitch heels right fear getting cry getting fly sincere see aiming pedestal better let know hard rihanna reign let rihanna reign let rihanna reign let hard know want clone ai like chick phony ride beat like pony meet top getting lonely think test run town shut brilliant resilient fan mail 27 million want going take hope got need money fame cars clothes let run like see aiming pedestal think going let know hard go hard go home back residence soon red dogs give block back presidents used run whole block like obama going believe go ask momma could even come room smelled like kilo look like two boys playing casino count style keep bag afford tell them give back swag trying clone see louis chucks louis flag louis frames louis belt make louis mane allwhite party wearing black new black watch call heart attack cardiac arrest cartiac wrist say hard one word describes know would girls talking trash girls talking trash bloggers lighters hard,210
763,2010.0,The Black Eyed Peas,Imma Be,ama amai ama amai ama amai ama bebebebe amai ama bebebebe amai ama bebebebe amai ama next level ama rocking bass treble ama chilling motherfather crew ama making deals want ama alist flicks onehanded flips ama sipping drinks ama shaking hips going to licking lips ama taking pics looking fly shit ama flyest chick ama spreading wings ama thing amai ama swing way amai ama swing thataway fergie ferg amai ama say 21st century till infinity ama amai ama amai ama amai ama amai ama bebe amai ama bebebebe amai ama amai ama bebebe amai ama ama upgraded new negro ama average brother soul ama worldwide international ama rio rocking tokyo ama brilliant millions loan billion get back trillion ama brother name lehman ama bank loaning semen honies debt baby bouncing checks really mind bouncing checks ama rich baby ama sick flow goal rock whole globe ama future ama whole reason even want come show see rocking kicking door ama club whatever like ama popping bubbly cooling living good life let make last forever partying chill together ama rocking like yall niggas want talk shit put blog nigga rocking like job nigga help popular folks want flock us come show rock us million plus binoculars ama living good life ama living goodgood ama living good life ama living goodgood ama living good life ama living goodgood ama living good life ama living goodgood ama amai ama rocking apldeap infinite bep definite ly next level shit futuristic musically powerful energy soul sonically sending positivity crossed globe seven seas take care families rocking shows making cheese ama peas living life feeling free supposed come join festivities celebrate like ama,277
764,2010.0,Miguel Featuring J. Cole,All I Want Is You,damn cole world never thought see day ol girl stuck hollering old girl got one got two three four girls shotgun drop made right hut one hut two told whores take hike next one hard move always regret one wonder sometimes wonder wrong tryna right got alone cause eyes n hips ass compare best distract deep face want gone cause friend killing softly hear voices wonder went wrong fault wrong time wonder often regret gets exhausting cause eyes n hips ass compare best distract deep face want mmh want sugar gone want baby gone cause smile smell like make laugh even cook like photograph nah sex like let face replace want hit club left thinking could heal shit tryna celebrate independence day smith baby girl kidding still sick real shit new whores seem get old real quick could everything plain bitches could sign lord lost player way sorta get old got layaway girl got hold say wrong say come damn said wrong look rub got lot mind got flock full dimes like line full whores coming saying want somebody playing weight chest like body build praying content tryna thing come back baby boomerang want sugar gone gone want back,199
765,2010.0,Corinne Bailey Rae,Closer,want give want hold want ambiguous know enough want travel let loose let mind go free show things never seen got go love good want show make responsible something find loving good closer want leave want get closer baby experience want generous lay impeding cause want get closer baby want give tired pull push tired making feel like enough want journey explore innocence mind us build tension got move direction love good want show make responsible something find loving good closer want leave want get closer baby experience want generous lay impeding cause want get closer baby want get want to want get closer got go love good want show make responsible something find loving good closer want leave want get close baby experience want generous lay closer want closer want get close want get close want get close closer want get close baby baby want get want get,149
766,2010.0,BeBe & CeCe Winans,Close To You,want close sunshine moonlight delight couple words describing lovely want everyone know love patient strong always matter face see right time took see love true one cause belong end good know want dying want close honest sweet heaven want perfect yes perfect took see love true one cause belong end good know want close following sis say dah u say dah took see know truth one belong end good know want close you ya want close,76
767,2010.0,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin Music,oh let pull 2seater baby ever want go riding music night breezing freeway baby ride boss worries listening aston martin music would came back needed time caught life let go whether right never know goes nothinggg alone room sometime stare wall automatic weapons floor call bitch one live code put music shit aside get road lot quiet time pink bottles rose exotic red bottoms whole body glittered gold following fundamentals following rental love nasty girl whose swallow menu money triple get state need new safe cause running space elroy jetson somewhere space 2seater one would take riding music night breezing freeway baby ride boss worries listening aston martin music would came back needed time caught life let go whether right never know goes nothinggg pull block droptop chicken box mr kfc vvs watch living fast money bag never front take coming back top right want goals unfold right front every time fuck soul take hold addicted like pookie pussy controlling thing keep calling fuck maintain boy going keep ballin pink bottles keep coming james bond coupe pop clutch 100 riding music night breezing freeway baby ride boss worries listening aston martin music would came back needed time caught life let go whether right never know hoping forgive never meant wrong tried patient waited long would came back would came back would came back would came back would came talk slicker pimp augusta linen suit drycleaned bitches witcha hate calling women bitches love took sense made nickel urging daughters kiss mothers lips lipstick covers never grown miss hug girls counting like missing rubbers marvin gaye shit bunch distant lovers life used reintroduced people introduced forget scared tell met fear remember wish could still accept miss memphis tennessee cousins dad simplistic beauty southerners halfway across world dozens bags feeling like four members color badd one nigga amazing shit got courtney love crazy shit drink every bottle aging shit got wedding ring flows engaging shit one yall got fleets keychains seats heat games really think stare see things la familia inducted instructed stunt niggas really fuck wit fuck lunch debating ferrari prices 23 going midlife crisis trust still deliver like midwife saying nicest live life like uh take certain type man teach far hood understand streets never threw away paper grammy speech hit pinnacles plan reach going want kisses body tells live moment baby never forget none girl told coming back aston martin music aston martin music,404
769,2010.0,Gyptian,Hold You ,gyal wann fi hold yuh put arms right aroundgirlgive tightest hold eva seen lifegirlwann fi squeeze put ting right aroundgirlgive tightest hold eva seen inna mi life ohh eyethemdry nuh care mi tek anytime anywhere inna de spare nuh care woman dere mi want togirlwho go tek away want agirlwho cyan wine pon wid good mek mi feel itt show could girlgirlwann fi hold yuh put arms right aroundgirlgive tightest grip eva seen inna lifegirljuss wann fi holdd put ting right aroundgirlgive tightest hold eva seen inna mi life ah past everbady like woo jump back go boom gime mekka van aand fat tun na rampaz mi nozzle get boom de control move first want man soon say good woman stil good still want well goodgirlwann fi hold yuhh put arms right arounddgirlgive tightest hold eva git inna lifegirljuss wann fi hold yuh put arms right aroundgirlgive tightest hold eva seen inna life ah past pon guud jump pan hi back gu guuh maca van 95 boom na ramp mi fi get mi goods de outta control ah fire want har soul ah seta moan pan yuh still good still well goodgirlwann fi hold yuhh put deeds right arounddgirlgive tightest hold eva seen inna lifegirlmi jus wann fi hold yuh put arms right arounddgirlgive tightest hold eva seen inna lifegirlwann fi squeeze yahh put ting right aroundgirlgive tightest hold eva seen inna mi life ohh eyethemah dry na care tek anytime anywhere inna de spere na care woman mi want togirlwho go tek away mi want agirlwho cyan wine pon wid good mek mi feel itt show could girlgirlwann fi hold yuh put arms right aroundgirlgive tightest grip eva git inna lifegirlwann fi hold squeeze yahh put ding right aroundgirlgive tightest hold eva seen inna mi life ohh hold right round life right round life,305
770,2010.0,Yo Gotti Featuring Lil Wayne,"Women Lie, Men Lie",women lie men lie women lie men lie women lie men lie numbers lie ay step party bad bitches sipping patron jumping ferrari rocking gucci sometimes louis retarded rims asanti shades bulgari hand scrap got mind money plus mind dine taking nothinggg headed choppa tool headed choppa tool got headed hundered round cause much choppa shoot ballballing hobby counting hundreds going shopping 5 star wit met lobby took room hit line said type girl told stop lying young money okay going lie cross heart hope die numbers lie g5 sky fucked pussy good make cry tried tired sick tired niggas tired bitches shit let lie long snitching men lie women shit women lie plenty lying bed two fine bitches lying would make three numbers lie money lie neither bitch cause truth haha tryna count billion bitch brazilian hop lamb push button lose ceiling sun rain drops posting spot right north memphis came hundred neck never shit streets gave family barry white cut check ai secret streets niggas know got neck got swagger roof born flex zip code wrist phone number bank ten till six 305 paint got 357 501 lear 55 wit air force ones lie women lie men lie women lie men lie say want fucka lie,208
